0.089405,0.02788,0.355824,-0.007613,-0.009989,0.05784,3.24902,-2.977013,-3.31308,-1.912814,-0.126212,0.004813,0.402636,-0.041357,0.019773,-0.001014,0.022597,0.09533,-0.196596,0.024346
0.089168,0.027384,0.358026,-0.009634,-0.023796,0.064029,0.497161,-1.401349,-1.05186,-1.913078,-0.128227,0.005807,0.402203,-0.054538,0.023605,-0.013219,0.059425,0.216218,0.025553,0.012795
0.088871,0.026518,0.360288,-0.011051,-0.028343,0.06075,-0.144669,-0.815131,-0.054813,-1.913076,-0.130367,0.007004,0.401261,-0.056398,0.039053,-0.034971,0.136665,0.052605,0.003731,0.010907
0.088718,0.025888,0.361467,0.000626,-0.034437,0.056595,0.146442,-0.48836,0.17154,-1.912977,-0.131608,0.007759,0.40052,-0.06984,0.044805,-0.045962,0.165039,0.212171,0.027868,0.008539
0.088431,0.024419,0.363694,-0.013281,-0.035458,0.055823,0.175998,-0.326789,-0.032349,-1.913283,-0.133998,0.009422,0.398729,-0.070476,0.051696,-0.057151,-0.255206,-0.966832,3.007433,0.003201
0.088082,0.022781,0.365963,-0.015181,-0.048795,0.062777,3.761407,-2.371535,-2.879265,-1.912398,-0.136588,0.011384,0.396489,-0.069902,0.049336,-0.058309,-0.321482,-0.099864,0.378426,0.003032
0.08762,0.020968,0.368213,-0.003271,-0.054256,0.059268,3.772932,-2.291386,-3.00288,-1.913055,-0.139203,0.013572,0.394056,-0.069753,0.050988,-0.057157,0.1349,0.660762,-0.11108,0.000951
0.087404,0.019986,0.369349,-0.016488,-0.052867,0.060214,-0.095366,-0.045284,-0.007152,-1.911786,-0.14041,0.01474,0.392837,-0.057277,0.054247,-0.05613,-0.321532,0.046753,0.310363,-0.005131
0.086948,0.018184,0.371421,-0.015602,-0.04266,0.051278,1.391426,-0.188543,-0.588082,-1.910582,-0.142411,0.017042,0.390505,-0.044604,0.056278,-0.055681,-0.299539,-0.052895,0.526036,-0.017293
0.086361,0.016558,0.373463,-0.014939,-0.040472,0.052929,-0.146918,0.12211,-0.069416,-1.909899,-0.143523,0.01901,0.388538,-0.018211,0.04696,-0.047593,0.020361,0.515271,0.110194,-0.019944
0.08606,0.015829,0.374489,-0.014617,-0.039416,0.053717,-0.23103,0.245704,-0.270286,-1.910386,-0.143721,0.019877,0.38764,-0.004461,0.036918,-0.039125,0.108622,0.189206,0.251628,-0.01966
0.085495,0.014407,0.376471,-0.000955,-0.032299,0.042623,1.028309,-0.645515,-0.991346,-1.910531,-0.143323,0.021185,0.386213,0.021654,0.028169,-0.03086,0.127099,0.548896,0.410168,-0.019724
0.084864,0.013223,0.378353,-0.012903,-0.026587,0.046508,-0.038656,-0.000406,-0.155775,-1.910022,-0.142137,0.022033,0.385226,0.047743,0.019545,-0.022602,0.089725,0.703573,0.506566,-0.018894
0.084198,0.012282,0.380197,-0.025429,-0.022648,0.049143,-0.094518,-0.169094,-0.020044,-1.910082,-0.140379,0.022423,0.384748,0.049959,0.001851,-0.002698,0.013153,0.514748,0.400162,-0.010014
0.083916,0.011868,0.38103,-0.025743,-0.0236,0.048513,0.979416,-0.714469,-1.049504,-1.910142,-0.139308,0.022519,0.384654,0.049886,0.00273,-0.002202,0.013066,0.814171,0.547838,-0.004106
0.083102,0.011125,0.382694,-0.026241,-0.025076,0.047547,-0.532155,-0.441548,-0.344475,-1.910436,-0.136958,0.02265,0.384626,0.062084,0.006271,-0.001129,-0.001269,0.357086,0.381293,-0.000257
0.08197,0.01005,0.384411,-0.028286,-0.031164,0.043491,3.202029,-3.448514,-3.185527,-1.910343,-0.134193,0.022796,0.384767,0.07567,-0.001094,0.008705,-0.050787,0.102778,0.541933,0.017564
0.081405,0.00932,0.385299,-0.029008,-0.033226,0.04214,0.596114,-1.404347,-1.06853,-1.910954,-0.132813,0.02293,0.384827,0.074143,0.010708,0.000443,0.004662,0.336148,0.629463,0.0367
0.080141,0.007908,0.387097,-0.042743,-0.039788,0.053905,-0.163767,-0.679946,-0.444662,-1.910795,-0.129861,0.023323,0.384923,0.073826,0.012923,0.001697,-1.227321,-1.442074,2.940427,0.030149
0.078779,0.006502,0.38889,-0.029695,-0.034664,0.041329,-0.521497,-0.51492,-0.176288,-1.91129,-0.126635,0.023837,0.385167,0.08542,0.019509,0.004505,0.033555,-0.210405,0.824472,0.009161
0.07825,0.00588,0.389612,-0.015932,-0.027764,0.029884,-0.382869,-0.502559,0.107279,-1.910743,-0.125033,0.024127,0.385409,0.073998,0.010575,0.015351,-0.081999,0.226798,1.206654,0.011011
0.077747,0.00533,0.390396,0.000357,-0.006244,0.012039,-0.378997,-0.569338,-0.022184,-1.911384,-0.121988,0.02478,0.385991,0.073252,0.014397,0.017509,-0.054023,0.106097,0.947793,0.031704
0.077752,0.005578,0.39066,0.003012,0.00886,0.005963,-0.277494,-0.498882,0.031955,-1.911529,-0.119121,0.025615,0.386562,0.070885,0.028403,0.010462,-1.527184,0.200977,0.302404,0.048852
0.077889,0.005857,0.390848,0.014618,-0.005271,0.012779,-0.399687,-0.62811,-0.011966,-1.910631,-0.11672,0.026409,0.387245,0.059506,0.018642,0.020784,-4.906909,-0.523463,-1.95438,0.062873
0.077991,0.005923,0.391074,0.015824,-0.00169,0.015168,-0.613028,-0.857584,-0.296236,-1.91084,-0.115505,0.02683,0.387642,0.057686,0.029534,0.011963,-4.923826,-0.220155,-1.805691,0.087362
0.078227,0.00597,0.391944,0.005179,0.008021,0.021512,-0.556153,0.064748,0.104185,-1.910793,-0.113476,0.027458,0.388359,0.034071,0.019913,0.008376,-4.850638,-0.591638,-2.27551,0.136777
0.078475,0.006062,0.3933,0.005958,-0.004198,0.045598,-0.13722,-0.116606,0.158094,-1.910516,-0.111959,0.027897,0.388763,0.023202,0.010387,0.003948,0.002402,-0.075476,0.290167,0.162141
0.079094,0.006163,0.3949,0.020565,0.005494,0.035748,-0.223159,-0.250673,-0.023547,-1.910007,-0.111199,0.028128,0.388765,0.012229,0.001904,0.000126,-0.127566,-0.033562,-0.042213,0.190824
0.079337,0.006248,0.395689,0.00862,0.011218,0.03934,-0.498875,-0.403137,-0.085511,-1.909984,-0.111056,0.028178,0.388725,0.012227,0.001913,0.000132,-0.418378,-0.163547,-0.03058,0.196741
0.079524,0.006486,0.397522,-0.004191,0.014202,0.041024,-0.135505,-0.188589,0.179021,-1.909523,-0.110833,0.02836,0.388663,-0.002062,0.01235,-0.007974,0.035814,-0.003878,0.021761,0.211601
0.079586,0.006676,0.399209,0.007021,-0.000753,0.047248,-0.213573,-0.153401,-0.039765,-1.90913,-0.110647,0.028512,0.388776,0.011204,0.007095,0.003037,0.013617,-0.102141,0.040878,0.246829
0.079554,0.00679,0.400115,-0.005312,0.003467,0.049845,-0.402413,-0.427418,-0.179912,-1.90868,-0.110433,0.028566,0.388901,0.012812,-0.00293,0.012315,0.000691,-0.184201,0.17497,0.262165
0.079488,0.007152,0.401829,-0.004933,0.004517,0.050308,-0.261433,-0.218467,-0.069536,-1.908731,-0.109859,0.028434,0.389142,0.014369,-0.010771,0.007926,0.045413,-0.317846,0.043473,0.270579
0.079225,0.007581,0.403471,-0.004692,0.01237,0.03919,-4.437344,3.19288,1.13165,-1.908195,-0.109045,0.028074,0.389453,0.026665,-0.00904,0.007957,-0.008411,-0.145063,0.167228,0.274055
0.078905,0.008212,0.404746,-0.005012,0.018507,0.027049,-0.479772,0.214177,0.070009,-1.908232,-0.107745,0.027728,0.389913,0.0382,-0.003413,0.010173,-0.029613,-0.042083,0.065811,0.292357
0.078673,0.008583,0.405315,-0.005033,0.018349,0.026878,-0.158613,-0.199897,-0.045189,-1.908331,-0.107014,0.027678,0.390143,0.037758,-0.001195,0.011419,-0.046193,0.010252,0.091905,0.296895
0.078114,0.009406,0.406229,-0.019089,0.016785,0.025909,-0.404844,-0.558033,-0.253635,-1.908034,-0.105567,0.027902,0.390322,0.036246,0.008113,0.001711,-0.131738,0.381603,0.300521,0.298713
0.077587,0.010151,0.406787,-0.007592,0.017635,0.010628,-0.192144,-0.408282,0.078053,-1.907804,-0.104194,0.028187,0.390373,0.038138,-0.002874,0.010469,0.094305,0.853157,-0.354017,0.297179
0.077318,0.010507,0.40698,-0.007443,0.025203,-0.000471,-0.325609,-0.695126,-0.012954,-1.906759,-0.103553,0.028244,0.390422,0.036778,0.005657,0.000327,-0.244097,0.644631,0.652114,0.294816
0.076847,0.011013,0.407146,-0.011087,0.007239,0.004414,-0.021435,-0.111242,0.134071,-1.908231,-0.102266,0.028227,0.390594,0.024586,0.003543,8.6e-05,-0.297584,0.852135,0.498534,0.300389
0.076361,0.011136,0.407294,-0.012486,0.003149,0.001987,-0.255389,-0.488594,-0.016089,-1.908165,-0.100932,0.028208,0.390851,0.038171,-0.002656,0.010587,-0.193935,0.43527,0.303328,0.300762
0.076141,0.011047,0.407396,-0.001715,-0.012167,0.008346,-0.008204,0.011766,-0.070932,-1.908181,-0.100264,0.028205,0.391033,0.037976,-0.001744,0.011101,-0.236055,0.554334,0.362215,0.303325
0.075701,0.010625,0.407674,-0.015184,-0.011796,0.008683,-0.072834,-0.014241,-0.094985,-1.908224,-0.098992,0.028243,0.391392,0.037448,0.00061,0.012427,-0.149305,0.292314,0.263719,0.302688
0.075355,0.010014,0.408261,-0.001949,-0.019999,0.019287,-0.089111,0.003412,-0.044579,-1.908084,-0.097865,0.02849,0.391642,0.035429,0.011663,0.003689,-0.121117,0.25079,0.463517,0.290688
0.075131,0.009324,0.409103,-0.014655,-0.024557,0.03231,-0.08131,0.144298,-0.313057,-1.908082,-0.096869,0.028902,0.391868,0.022557,0.012101,0.004886,-0.667307,-1.133053,2.780968,0.280847
0.075067,0.008986,0.4095,-0.001249,-0.017981,0.020519,-0.069474,0.035021,-0.032151,-1.908235,-0.096404,0.0292,0.391961,0.021997,0.014322,0.006126,-0.156052,0.338329,0.495303,0.281296
0.074882,0.008479,0.4103,-0.012053,-0.002657,0.014142,-0.035734,0.032188,-0.045643,-1.908545,-0.095627,0.029947,0.392195,0.020745,0.019187,0.008822,0.1484,0.766063,1.018835,0.292214
0.074772,0.008222,0.410851,0.001238,0.003557,0.002107,0.115763,-0.092378,-0.018305,-1.908106,-0.094775,0.030706,0.39254,0.020894,0.018235,0.008256,-0.279433,0.595931,0.625107,0.312492
0.074659,0.008191,0.411092,-0.011778,-0.00187,0.014609,-0.035742,0.032163,-0.045651,-1.90843,-0.094356,0.031156,0.392594,0.019396,0.026781,-0.001885,-0.228568,0.540275,0.621768,0.315068
0.07438,0.008089,0.411561,-0.0003,-0.008052,0.010835,-0.035771,0.015831,-0.01671,-1.908414,-0.093493,0.032031,0.392454,0.020949,0.02028,-0.005485,-0.049114,0.172048,0.184001,0.334018
0.07428,0.007866,0.411863,4e-06,1.2e-05,7e-06,-0.000732,-0.001169,-0.000443,-1.908247,-0.092841,0.032733,0.392337,0.020395,0.02226,-0.004389,0.040879,-0.044616,0.107295,0.360184
0.074269,0.007719,0.411963,-0.000373,-0.001066,-0.00063,0.383941,-0.31083,-0.058445,-1.908397,-0.092406,0.032984,0.392527,0.011138,0.006002,0.002385,0.137855,-0.316375,-0.122803,0.367447
0.074272,0.007671,0.411935,-0.00063,-0.001803,-0.001066,0.114942,-0.09349,-0.017825,-1.908216,-0.092119,0.032885,0.392752,0.013512,-0.006041,0.010569,0.023245,-0.199316,0.135015,0.378404
0.07446,0.007608,0.411731,0.011598,-0.005867,-0.003591,1.274972,-1.057418,-0.168126,-1.908186,-0.091425,0.032493,0.393378,0.012983,-0.003949,0.01173,0.386643,-0.992758,-0.228524,0.452933
0.074652,0.007603,0.411468,-0.000958,-0.002751,-0.00163,0.011531,0.139531,-0.858134,-1.908205,-0.090601,0.032104,0.394252,0.025737,-0.006983,0.023983,0.243432,-0.92587,0.344138,0.508933
0.07471,0.007579,0.411418,-0.000512,-0.001472,-0.000873,-0.082034,-0.130816,-0.049604,-1.908409,-0.090243,0.03193,0.39472,0.013597,-0.009131,0.02373,0.272373,-0.959329,0.43132,0.52383
0.074713,0.007439,0.411405,-0.001226,-0.003522,-0.002089,0.007358,-0.066878,0.156214,-1.908179,-0.089844,0.031575,0.395767,0.000689,-0.008371,0.025069,0.669128,0.697455,-1.8065,0.527212
0.07478,0.007248,0.411291,-0.001537,-0.004419,-0.002626,0.113721,-0.095356,-0.015621,-1.908388,-0.090063,0.031026,0.396988,-0.010175,-0.018213,0.035435,0.191293,-0.690852,0.222869,0.522462
0.074729,0.00718,0.411204,-0.013248,0.001181,0.000813,4.208435,-3.507054,-0.635373,-1.908174,-0.090568,0.030518,0.39823,-0.010499,-0.016918,0.036139,-0.374813,-0.543319,0.004157,0.513965
0.074627,0.007183,0.411206,-0.01294,0.002069,0.001341,-0.000984,0.014715,-0.029553,-1.908367,-0.090819,0.030376,0.39877,-0.012523,-0.006244,0.027094,-0.078122,-0.30202,-0.020234,0.506593
0.074494,0.007177,0.411216,-2.6e-05,-7.3e-05,-4.4e-05,-0.146336,-0.318813,0.757799,-1.908082,-0.091322,0.030549,0.39969,-0.004004,0.01272,0.021537,0.173574,-0.36428,-0.137007,0.50275
0.074442,0.007129,0.411223,-0.000541,-0.00155,-0.000923,-0.203721,-0.324082,-0.122792,-1.908103,-0.092001,0.031115,0.400666,-0.016332,0.008998,0.034993,-0.067017,-0.02912,0.0304,0.50013
0.074433,0.007093,0.411225,-0.000161,-0.000462,-0.000275,-0.247715,-0.410199,0.107392,-1.908189,-0.092375,0.03144,0.401186,-0.018104,0.018899,0.025416,-0.214824,-0.456451,0.706832,0.494487
0.074343,0.006944,0.411348,-0.001443,-0.011336,0.00889,-0.165461,-0.190441,-0.09472,-1.908377,-0.093271,0.032019,0.402206,-0.029423,0.014523,0.023774,-0.079906,-0.215699,0.382857,0.480063
0.074319,0.006579,0.411458,0.009845,-0.018192,0.004696,-0.035253,0.01359,-0.013192,-1.908069,-0.094251,0.032383,0.403357,-0.02719,0.003471,0.032505,-0.430517,-0.307588,-0.088242,0.466945
0.074346,0.006031,0.411529,0.010119,-0.010249,-0.006232,0.000898,-0.014877,0.030129,-1.908097,-0.095041,0.032675,0.404487,-0.015121,0.005482,0.032591,-0.178171,-0.085226,-0.070183,0.453795
0.074398,0.005779,0.411483,0.009168,-0.020216,0.003472,-0.033806,0.002628,0.013412,-1.908295,-0.09541,0.032943,0.404924,-0.016504,0.013906,0.022261,-0.038607,-0.021895,-0.010607,0.447498
0.074303,0.005434,0.4113,-0.002892,-0.008287,-0.004983,-0.01217,-0.009153,0.044444,-1.908006,-0.095981,0.033648,0.405648,-0.016194,0.01292,0.021631,-0.14438,-0.074636,-0.073668,0.441107
0.074024,0.005063,0.411042,-0.016714,-0.00851,-0.005058,-0.002369,0.025595,-0.056177,-1.908052,-0.096356,0.034298,0.406254,-0.003284,0.010862,0.019753,-0.032332,-0.021784,0.029691,0.431456
0.073902,0.004828,0.410912,-0.004304,-0.012292,-0.007442,-0.005077,-0.08705,0.150752,-1.908294,-0.096416,0.034545,0.406558,-0.002741,0.00864,0.018626,-0.032559,-0.02141,0.029868,0.424286
0.073721,0.004381,0.410487,-0.004842,-0.013807,-0.008406,0.013346,-0.082623,0.152715,-1.907874,-0.096408,0.034724,0.407341,0.010005,0.006922,0.017004,-0.031894,-0.025013,0.032771,0.417865
0.073462,0.003968,0.410034,-0.017867,-0.011583,-0.007038,0.00619,-0.039045,0.100869,-1.908341,-0.096216,0.034511,0.408206,0.013294,-0.009204,0.023517,-0.033595,0.153179,-0.204485,0.402585
0.073225,0.003774,0.409833,-0.017606,-0.010778,-0.00657,-0.003574,-0.0702,0.198433,-1.908485,-0.095973,0.034322,0.40865,0.013582,-0.010382,0.022956,-0.067479,-0.022884,0.010105,0.402138
0.07273,0.003351,0.409551,-0.017133,-0.009319,-0.005716,0.007355,-0.050595,0.129379,-1.908308,-0.095396,0.033725,0.409635,0.014325,-0.013369,0.021539,0.129346,0.341078,-0.516423,0.411966
0.072093,0.002938,0.409344,-0.017155,-0.009247,-0.005713,0.001175,-0.068058,0.382922,-1.908388,-0.094819,0.033169,0.410425,0.014725,-0.014931,0.020811,0.129437,0.340127,-0.517016,0.406051
0.071263,0.002553,0.409203,-0.017612,-0.010369,-0.006455,0.042914,-0.06451,0.098955,-1.908175,-0.094031,0.0328,0.410969,0.025448,-0.005598,0.010237,-0.030965,-0.02876,0.034956,0.402585
0.07082,0.00237,0.409077,-0.030633,-0.007805,-0.004872,0.005264,-0.024325,0.071315,-1.908372,-0.09363,0.032622,0.411163,0.026074,-0.008025,0.009066,0.15669,0.411615,-0.674653,0.401579
0.070068,0.002311,0.408718,-0.028694,-0.002274,-0.001442,0.007838,-0.033476,0.098612,-1.908097,-0.093071,0.032288,0.411328,0.013235,-0.003357,-0.002353,0.00078,-0.003985,0.002732,0.399573
0.069243,0.002458,0.408428,-0.014241,0.006414,-0.011945,0.180279,0.251254,0.083413,-1.908383,-0.092599,0.032324,0.411176,0.010693,0.00945,-0.01055,-0.093251,0.191263,0.146705,0.384597
0.068668,0.002372,0.408314,-0.014593,-0.0017,-0.001097,0.201134,0.380702,0.07939,-1.908228,-0.092157,0.032621,0.410966,0.009947,0.012346,-0.009136,0.006964,0.03175,0.074283,0.383331
0.06874,0.002449,0.408182,0.013941,0.007129,-0.011458,0.059113,0.00881,0.059161,-1.908163,-0.092039,0.032731,0.410882,7.8e-05,-0.000304,-0.000148,-0.130457,0.208359,0.094937,0.38267
0.069236,0.003051,0.407688,0.016815,0.022249,-0.017887,0.456988,0.834522,-2.529544,-1.908121,-0.092118,0.032817,0.410593,-0.000458,0.004571,-0.012188,0.025053,0.087979,-0.186146,0.382546
0.069671,0.003941,0.407266,0.017052,0.015801,-0.006002,0.037094,-0.043575,0.072061,-1.908334,-0.092524,0.032761,0.410074,-0.009391,-0.011806,-0.005033,-0.003329,0.026517,-0.055718,0.387919
0.069967,0.00425,0.407114,0.015589,0.004635,0.002911,-0.08565,-0.182536,-0.004901,-1.908587,-0.092738,0.032687,0.409879,-0.009956,-0.009621,-0.00397,-0.003333,0.026528,-0.055714,0.386985
0.071021,0.004488,0.406939,0.040955,0.005324,-0.01259,0.02796,0.015368,-0.079033,-1.90843,-0.093148,0.032654,0.4095,-0.012178,0.00185,-0.012785,0.042726,0.005775,-0.039455,0.380723
0.07204,0.004338,0.406915,0.025102,-0.014556,0.006782,0.367882,0.799323,0.146438,-1.90861,-0.093315,0.032812,0.408948,-0.001527,0.011514,-0.023213,0.060386,0.086672,-0.16311,0.368269
0.072305,0.00419,0.406989,0.011959,-0.012556,0.008043,0.219421,0.454798,0.189632,-1.908647,-0.093304,0.032958,0.408607,-0.001874,0.012889,-0.022532,0.070417,-0.002822,0.046019,0.361504
0.072652,0.00353,0.407411,0.01098,-0.01536,0.006297,0.062688,0.174371,0.080568,-1.908393,-0.093326,0.033426,0.407817,-0.002365,0.014827,-0.021557,-0.081164,0.24123,0.159792,0.358266
0.072874,0.002879,0.407815,-0.001266,-0.010814,0.009157,-0.034736,0.01748,-0.016086,-1.908388,-0.093444,0.0342,0.406997,-0.003745,0.020275,-0.018839,-0.050979,0.192016,0.137722,0.33553
0.072596,0.002676,0.408094,-0.012965,0.002579,0.001625,-0.001175,0.014089,-0.027648,-1.908451,-0.09348,0.035092,0.406401,-0.003118,0.015044,-0.006989,0.00724,0.043253,0.044188,0.319219
0.072476,0.002638,0.408118,-0.000833,-0.002348,-0.001469,0.009977,-0.07613,0.183487,-1.90839,-0.09343,0.035465,0.406275,0.008008,0.019941,-0.005321,0.030089,-0.0147,0.085027,0.31946
0.072355,0.002557,0.408009,-0.001626,-0.004581,-0.002869,-0.001445,0.011034,-0.026584,-1.908639,-0.093196,0.035728,0.406493,0.011901,-0.000929,0.013184,-0.032095,-0.02487,0.032822,0.323521
0.072267,0.002391,0.407857,-0.003067,-0.01586,0.005989,-0.036199,0.028501,-0.042671,-1.908581,-0.093029,0.035266,0.407135,-0.00998,-0.012133,0.009174,0.011473,-0.061358,-0.08905,0.322105
0.072194,0.002232,0.407781,-0.002633,-0.007404,-0.004654,0.121443,-0.085238,-0.015996,-1.908538,-0.092975,0.034971,0.407411,0.003835,-0.02056,0.018702,-0.069718,0.001772,-0.046526,0.317436
