0.08197,0.01005,0.384411,-0.028286,-0.031164,0.043491,3.202029,-3.448514,-3.185527,-1.910343
0.081405,0.00932,0.385299,-0.029008,-0.033226,0.04214,0.596114,-1.404347,-1.06853,-1.910954
0.080141,0.007908,0.387097,-0.042743,-0.039788,0.053905,-0.163767,-0.679946,-0.444662,-1.910795
0.078779,0.006502,0.38889,-0.029695,-0.034664,0.041329,-0.521497,-0.51492,-0.176288,-1.91129
0.07825,0.00588,0.389612,-0.015932,-0.027764,0.029884,-0.382869,-0.502559,0.107279,-1.910743
0.077747,0.00533,0.390396,0.000357,-0.006244,0.012039,-0.378997,-0.569338,-0.022184,-1.911384
0.077752,0.005578,0.39066,0.003012,0.00886,0.005963,-0.277494,-0.498882,0.031955,-1.911529
0.077889,0.005857,0.390848,0.014618,-0.005271,0.012779,-0.399687,-0.62811,-0.011966,-1.910631
0.077991,0.005923,0.391074,0.015824,-0.00169,0.015168,-0.613028,-0.857584,-0.296236,-1.91084
0.078227,0.00597,0.391944,0.005179,0.008021,0.021512,-0.556153,0.064748,0.104185,-1.910793
0.078475,0.006062,0.3933,0.005958,-0.004198,0.045598,-0.13722,-0.116606,0.158094,-1.910516
0.079094,0.006163,0.3949,0.020565,0.005494,0.035748,-0.223159,-0.250673,-0.023547,-1.910007
0.079337,0.006248,0.395689,0.00862,0.011218,0.03934,-0.498875,-0.403137,-0.085511,-1.909984
0.079524,0.006486,0.397522,-0.004191,0.014202,0.041024,-0.135505,-0.188589,0.179021,-1.909523
0.079586,0.006676,0.399209,0.007021,-0.000753,0.047248,-0.213573,-0.153401,-0.039765,-1.90913
0.079554,0.00679,0.400115,-0.005312,0.003467,0.049845,-0.402413,-0.427418,-0.179912,-1.90868
0.079488,0.007152,0.401829,-0.004933,0.004517,0.050308,-0.261433,-0.218467,-0.069536,-1.908731
0.079225,0.007581,0.403471,-0.004692,0.01237,0.03919,-4.437344,3.19288,1.13165,-1.908195
0.078905,0.008212,0.404746,-0.005012,0.018507,0.027049,-0.479772,0.214177,0.070009,-1.908232
0.078673,0.008583,0.405315,-0.005033,0.018349,0.026878,-0.158613,-0.199897,-0.045189,-1.908331
0.078114,0.009406,0.406229,-0.019089,0.016785,0.025909,-0.404844,-0.558033,-0.253635,-1.908034
0.077587,0.010151,0.406787,-0.007592,0.017635,0.010628,-0.192144,-0.408282,0.078053,-1.907804
0.077318,0.010507,0.40698,-0.007443,0.025203,-0.000471,-0.325609,-0.695126,-0.012954,-1.906759
0.076847,0.011013,0.407146,-0.011087,0.007239,0.004414,-0.021435,-0.111242,0.134071,-1.908231
0.076361,0.011136,0.407294,-0.012486,0.003149,0.001987,-0.255389,-0.488594,-0.016089,-1.908165
0.076141,0.011047,0.407396,-0.001715,-0.012167,0.008346,-0.008204,0.011766,-0.070932,-1.908181
0.075701,0.010625,0.407674,-0.015184,-0.011796,0.008683,-0.072834,-0.014241,-0.094985,-1.908224
0.075355,0.010014,0.408261,-0.001949,-0.019999,0.019287,-0.089111,0.003412,-0.044579,-1.908084
0.075131,0.009324,0.409103,-0.014655,-0.024557,0.03231,-0.08131,0.144298,-0.313057,-1.908082
0.075067,0.008986,0.4095,-0.001249,-0.017981,0.020519,-0.069474,0.035021,-0.032151,-1.908235
0.074882,0.008479,0.4103,-0.012053,-0.002657,0.014142,-0.035734,0.032188,-0.045643,-1.908545
0.074772,0.008222,0.410851,0.001238,0.003557,0.002107,0.115763,-0.092378,-0.018305,-1.908106
0.074659,0.008191,0.411092,-0.011778,-0.00187,0.014609,-0.035742,0.032163,-0.045651,-1.90843
0.07438,0.008089,0.411561,-0.0003,-0.008052,0.010835,-0.035771,0.015831,-0.01671,-1.908414
0.07428,0.007866,0.411863,4e-06,1.2e-05,7e-06,-0.000732,-0.001169,-0.000443,-1.908247
0.074269,0.007719,0.411963,-0.000373,-0.001066,-0.00063,0.383941,-0.31083,-0.058445,-1.908397
0.074272,0.007671,0.411935,-0.00063,-0.001803,-0.001066,0.114942,-0.09349,-0.017825,-1.908216
0.07446,0.007608,0.411731,0.011598,-0.005867,-0.003591,1.274972,-1.057418,-0.168126,-1.908186
0.074652,0.007603,0.411468,-0.000958,-0.002751,-0.00163,0.011531,0.139531,-0.858134,-1.908205
0.07471,0.007579,0.411418,-0.000512,-0.001472,-0.000873,-0.082034,-0.130816,-0.049604,-1.908409
0.074713,0.007439,0.411405,-0.001226,-0.003522,-0.002089,0.007358,-0.066878,0.156214,-1.908179
0.07478,0.007248,0.411291,-0.001537,-0.004419,-0.002626,0.113721,-0.095356,-0.015621,-1.908388
0.074729,0.00718,0.411204,-0.013248,0.001181,0.000813,4.208435,-3.507054,-0.635373,-1.908174
0.074627,0.007183,0.411206,-0.01294,0.002069,0.001341,-0.000984,0.014715,-0.029553,-1.908367
0.074494,0.007177,0.411216,-2.6e-05,-7.3e-05,-4.4e-05,-0.146336,-0.318813,0.757799,-1.908082
0.074442,0.007129,0.411223,-0.000541,-0.00155,-0.000923,-0.203721,-0.324082,-0.122792,-1.908103
0.074433,0.007093,0.411225,-0.000161,-0.000462,-0.000275,-0.247715,-0.410199,0.107392,-1.908189
0.074343,0.006944,0.411348,-0.001443,-0.011336,0.00889,-0.165461,-0.190441,-0.09472,-1.908377
0.074319,0.006579,0.411458,0.009845,-0.018192,0.004696,-0.035253,0.01359,-0.013192,-1.908069
0.074346,0.006031,0.411529,0.010119,-0.010249,-0.006232,0.000898,-0.014877,0.030129,-1.908097
0.074398,0.005779,0.411483,0.009168,-0.020216,0.003472,-0.033806,0.002628,0.013412,-1.908295
0.074303,0.005434,0.4113,-0.002892,-0.008287,-0.004983,-0.01217,-0.009153,0.044444,-1.908006
0.074024,0.005063,0.411042,-0.016714,-0.00851,-0.005058,-0.002369,0.025595,-0.056177,-1.908052
0.073902,0.004828,0.410912,-0.004304,-0.012292,-0.007442,-0.005077,-0.08705,0.150752,-1.908294
0.073721,0.004381,0.410487,-0.004842,-0.013807,-0.008406,0.013346,-0.082623,0.152715,-1.907874
0.073462,0.003968,0.410034,-0.017867,-0.011583,-0.007038,0.00619,-0.039045,0.100869,-1.908341
0.073225,0.003774,0.409833,-0.017606,-0.010778,-0.00657,-0.003574,-0.0702,0.198433,-1.908485
0.07273,0.003351,0.409551,-0.017133,-0.009319,-0.005716,0.007355,-0.050595,0.129379,-1.908308
0.072093,0.002938,0.409344,-0.017155,-0.009247,-0.005713,0.001175,-0.068058,0.382922,-1.908388
0.071263,0.002553,0.409203,-0.017612,-0.010369,-0.006455,0.042914,-0.06451,0.098955,-1.908175
0.07082,0.00237,0.409077,-0.030633,-0.007805,-0.004872,0.005264,-0.024325,0.071315,-1.908372
0.070068,0.002311,0.408718,-0.028694,-0.002274,-0.001442,0.007838,-0.033476,0.098612,-1.908097
0.069243,0.002458,0.408428,-0.014241,0.006414,-0.011945,0.180279,0.251254,0.083413,-1.908383
0.068668,0.002372,0.408314,-0.014593,-0.0017,-0.001097,0.201134,0.380702,0.07939,-1.908228
0.06874,0.002449,0.408182,0.013941,0.007129,-0.011458,0.059113,0.00881,0.059161,-1.908163
0.069236,0.003051,0.407688,0.016815,0.022249,-0.017887,0.456988,0.834522,-2.529544,-1.908121
0.069671,0.003941,0.407266,0.017052,0.015801,-0.006002,0.037094,-0.043575,0.072061,-1.908334
0.069967,0.00425,0.407114,0.015589,0.004635,0.002911,-0.08565,-0.182536,-0.004901,-1.908587
0.071021,0.004488,0.406939,0.040955,0.005324,-0.01259,0.02796,0.015368,-0.079033,-1.90843
0.07204,0.004338,0.406915,0.025102,-0.014556,0.006782,0.367882,0.799323,0.146438,-1.90861
0.072305,0.00419,0.406989,0.011959,-0.012556,0.008043,0.219421,0.454798,0.189632,-1.908647
0.072652,0.00353,0.407411,0.01098,-0.01536,0.006297,0.062688,0.174371,0.080568,-1.908393
0.072874,0.002879,0.407815,-0.001266,-0.010814,0.009157,-0.034736,0.01748,-0.016086,-1.908388
0.072596,0.002676,0.408094,-0.012965,0.002579,0.001625,-0.001175,0.014089,-0.027648,-1.908451
0.072476,0.002638,0.408118,-0.000833,-0.002348,-0.001469,0.009977,-0.07613,0.183487,-1.90839
0.072355,0.002557,0.408009,-0.001626,-0.004581,-0.002869,-0.001445,0.011034,-0.026584,-1.908639
0.072267,0.002391,0.407857,-0.003067,-0.01586,0.005989,-0.036199,0.028501,-0.042671,-1.908581
0.072194,0.002232,0.407781,-0.002633,-0.007404,-0.004654,0.121443,-0.085238,-0.015996,-1.908538
0.07204,0.001883,0.407573,-0.002761,-0.007755,-0.004892,-0.001445,0.011035,-0.026583,-1.908436
0.071893,0.001662,0.407398,-0.00196,-0.005498,-0.003477,0.009968,-0.076186,0.183505,-1.908401
0.07175,0.001511,0.407266,-0.001276,-0.003576,-0.002266,-0.121555,-0.21738,-0.083516,-1.908383
0.071689,0.001457,0.407232,-0.001141,-0.003194,-0.002025,0.006752,-0.068323,0.155644,-1.908105
0.071672,0.001416,0.407254,0.000153,0.000428,0.000272,0.063323,0.113538,0.043614,-1.908625
0.071589,0.001349,0.407368,2e-06,5e-06,3e-06,0.172447,0.309628,0.118815,-1.908399
0.07157,0.001244,0.407481,-0.000843,-0.009592,0.009926,-0.032618,0.021307,-0.014556,-1.908388
0.071583,0.001011,0.40767,-0.001112,-0.010347,0.009449,-0.034092,0.018658,-0.01563,-1.908356
0.07157,0.000815,0.407834,-0.000613,-0.001716,-0.001089,0.013098,0.037352,-0.016538,-1.908559
0.071616,0.000514,0.408015,-0.000488,-0.001366,-0.000867,0.31723,0.577804,0.220074,-1.908534
0.07171,0.000281,0.40812,-0.001905,-0.012582,0.008036,0.221125,0.49858,0.136087,-1.908395
0.071781,3.3e-05,0.408238,-0.001874,-0.012502,0.008087,0.002189,0.085069,0.009571,-1.908442
0.071717,-0.000742,0.408612,-0.002684,-0.014781,0.006638,-0.025968,-0.046855,0.141101,-1.908383
0.071697,-0.000978,0.408667,-0.002716,-0.014869,0.006579,-0.024473,-0.057703,0.167758,-1.908113
0.071621,-0.001338,0.408629,-0.002272,-0.006369,-0.004072,0.094973,0.078757,0.290662,-1.90829
0.071512,-0.001618,0.408523,-0.003053,-0.015807,0.005963,0.002196,0.005879,0.160958,-1.908517
0.071467,-0.001736,0.408495,-0.001357,-0.003801,-0.002438,0.000349,0.000654,0.000246,-1.908367
0.071395,-0.00194,0.408437,-0.001655,-0.004633,-0.002977,0.018461,0.048435,-0.01251,-1.908464
0.071362,-0.002084,0.408392,-0.00094,-0.002631,-0.001693,-0.000856,0.012068,-0.026198,-1.908412
0.071356,-0.002106,0.408391,0.012868,-0.003277,-0.002062,0.000984,-0.014714,0.029553,-1.908521
0.071378,-0.002103,0.408392,0.013033,-0.002814,-0.001764,0.000984,-0.014715,0.029553,-1.908565
0.071514,-0.002055,0.408376,0.000396,0.001109,0.000713,0,0,0,-1.908335
0.071585,-0.002034,0.408389,0.000156,0.000438,0.000282,0,0,0,-1.908399
0.071574,-0.002038,0.408398,2e-06,6e-06,4e-06,0,0,0,-1.908388
0.071586,-0.002041,0.408409,0.000162,0.000455,0.000292,0,0,0,-1.90846
0.0716,-0.002006,0.408443,-0.000664,-0.009124,0.010249,-0.03481,0.017285,-0.016162,-1.908388
0.071592,-0.002017,0.408472,-0.00081,-0.009531,0.009988,-0.354365,0.46201,0.130569,-1.908346
0.071623,-0.002018,0.408472,3.8e-05,0.000105,6.8e-05,0.001449,0.002737,0.00103,-1.90836
0.071713,-0.002025,0.408455,1e-06,2e-06,1e-06,0.263449,0.497732,0.187297,-1.908377
0.0718,-0.002048,0.408441,0,0,0,0.189791,0.358902,0.135067,-1.90835
0.07196,-0.002087,0.408452,0.013162,-0.002428,-0.001519,0.012975,0.008018,0.038108,-1.908252
0.072111,-0.002116,0.408458,0.013518,-0.001422,-0.000874,0.235252,0.416514,0.222568,-1.908345
0.072435,-0.00218,0.408478,0.00079,0.002234,0.001433,0.046204,0.074511,0.058771,-1.908177
0.072789,-0.002184,0.408463,0.013501,-0.001445,-0.000893,0.00344,-0.009258,0.031602,-1.908363
0.072968,-0.002176,0.408457,0.00073,0.002072,0.001328,3.4e-05,6.6e-05,2.5e-05,-1.908363
0.073302,-0.002167,0.408426,0.000154,0.000438,0.000281,0.002597,0.033494,0.012474,-1.908269
0.073479,-0.002218,0.40843,0.012886,-0.003172,-0.002003,0.002204,-0.012374,0.030435,-1.908368
0.07351,-0.002218,0.40843,0.000424,0.001209,0.000774,1.8e-05,3.4e-05,1.3e-05,-1.908519
0.073574,-0.002204,0.408415,2.8e-05,8e-05,5.1e-05,0,0,0,-1.908362
0.073616,-0.002245,0.408414,-0.000138,-0.000394,-0.000252,0.043422,0.083337,0.031384,-1.90821
0.073607,-0.002235,0.408408,-0,-0,-0,9e-06,1.8e-05,7e-06,-1.90811
0.073629,-0.002233,0.408409,0.012891,-0.003155,-0.001993,0.000984,-0.014714,0.029553,-1.908079
0.073642,-0.002199,0.40837,0,0,0,0,0,0,-1.90824
0.073603,-0.00219,0.408376,0,0,0,0,0,0,-1.908133
0.073625,-0.002187,0.408378,6e-05,0.000172,0.00011,-0.420069,0.250095,0.092089,-1.908183
0.073675,-0.002199,0.408382,1e-06,2e-06,1e-06,0.031375,0.060207,0.022683,-1.908318
0.073683,-0.002152,0.408292,-0.000107,-0.000307,-0.000197,-0.420135,0.249484,0.093453,-1.877989
0.073688,-0.002049,0.408225,0.001451,0.011427,-0.008771,0.07823,0.066191,0.04769,-1.727373
0.073591,-0.001635,0.408152,0.003005,0.015855,-0.005941,0.044869,-0.011618,0.049084,-1.044578
0.073323,-0.000858,0.408153,0.004561,0.020252,-0.003153,0.042659,-0.015881,0.047483,-0.454149
0.073486,4.2e-05,0.407956,0.018238,0.026773,-0.01505,0.072074,-0.060181,0.088535,-0.164178
0.073741,0.000474,0.407761,0.016985,0.016002,-0.005871,0.0355,0.047007,-0.159504,-0.091055
0.074344,0.001335,0.407249,0.004656,0.02788,-0.014364,0.0611,0.032969,-0.130792,0.008595
0.074884,0.002228,0.406685,0.016905,0.023278,-0.017268,0.070575,-0.049327,0.061894,0.095591
0.075188,0.002677,0.406393,0.017289,0.024451,-0.016531,0.058095,0.320806,-0.865797,0.141697
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.135616,0.081861,0.296854,-0.026128,-0.02501,0.011466,-0.071014,0.068716,-0.086898,-1.907423
0.134962,0.081253,0.29716,-0.038989,-0.035822,0.018618,0.241781,0.444461,0.226527,-1.907137
0.133457,0.079885,0.297889,-0.039178,-0.035676,0.018792,-0.062911,0.146786,-0.088396,-1.907334
0.131747,0.078234,0.298737,-0.040344,-0.048306,0.02458,-0.048867,0.069274,0.145115,-1.906721
0.130856,0.077264,0.299255,-0.041232,-0.059904,0.031243,0.075578,0.230402,0.263826,-1.906651
0.129031,0.075137,0.300481,-0.053474,-0.057011,0.033757,1.434398,-3.781874,-3.181588,-1.906765
0.127006,0.072642,0.30191,-0.054733,-0.068684,0.040612,0.066062,0.416466,0.08206,-1.906939
0.124962,0.069843,0.303551,-0.055085,-0.067965,0.041511,-0.100849,-1.491322,2.013471,-1.906604
0.123788,0.068262,0.304495,-0.056302,-0.079993,0.048129,1.583084,-3.518888,-3.426964,-1.906194
0.121237,0.065188,0.306441,-0.069963,-0.088849,0.057515,-0.023138,0.270691,-0.130532,-1.907008
0.118646,0.061924,0.30863,-0.069933,-0.08544,0.060799,0.490175,-1.408942,1.826815,-1.906421
0.117287,0.060328,0.309815,-0.069672,-0.082758,0.063244,0.184997,0.084415,-0.304797,-1.907037
0.11435,0.057154,0.312323,-0.081593,-0.067738,0.059249,2.107554,-5.06814,-1.673181,-1.906868
0.11156,0.054343,0.314872,-0.081718,-0.073028,0.071863,0.125048,0.099043,-0.544898,-1.906812
0.110054,0.053052,0.316213,-0.081643,-0.071429,0.073334,2.6129,-4.85605,-1.580783,-1.906376
0.107017,0.050771,0.318921,-0.08001,-0.055484,0.069939,-0.028955,-0.084166,0.147303,-1.907049
0.10407,0.048663,0.321643,-0.080055,-0.053833,0.071455,0.521954,-1.695029,1.524952,-1.90681
0.100748,0.046622,0.324542,-0.092267,-0.048108,0.07593,0.416756,-1.855532,1.557822,-1.906697
0.098944,0.04562,0.326036,-0.092979,-0.049604,0.074771,0.239017,0.206039,0.281957,-1.90682
0.095402,0.043459,0.328981,-0.082939,-0.066203,0.078636,0.64843,-1.042112,-0.772995,-1.90681
0.09189,0.041153,0.331957,-0.096282,-0.063495,0.080688,2.863845,-3.506432,-2.834449,-1.907029
0.090074,0.039903,0.333526,-0.083895,-0.066014,0.079162,0.660876,-1.256356,-0.447354,-1.907229
0.086571,0.037252,0.33667,-0.086227,-0.078219,0.086528,3.347488,-5.157439,-0.717037,-1.907533
0.082935,0.034189,0.340102,-0.101193,-0.086512,0.096753,0.69725,-1.179994,-0.47336,-1.90821
0.079032,0.030935,0.343884,-0.087277,-0.076272,0.088861,0.034192,-0.558337,0.30843,-1.908057
0.077248,0.029403,0.345672,-0.087793,-0.076584,0.088798,0.171283,-0.370313,0.340719,-1.907753
0.073706,0.026242,0.34926,-0.088669,-0.076719,0.089057,-0.232014,-0.226455,0.54028,-1.907967
0.070783,0.023608,0.35242,-0.059032,-0.05692,0.072004,0.296925,-0.157278,0.158409,-1.907828
0.069529,0.022513,0.353911,-0.056818,-0.043395,0.065756,-0.189856,-0.140996,0.326388,-1.90799
0.067596,0.020943,0.356573,-0.041079,-0.038909,0.0699,0.936151,-0.962021,-0.518371,-1.908315
0.066362,0.019895,0.358953,-0.023913,-0.016854,0.053701,-0.025687,-0.285233,0.369331,-1.908323
0.065801,0.019383,0.361284,-0.006771,-0.009446,0.059819,-0.09818,-0.163339,0.30918,-1.908526
0.065645,0.019283,0.362436,-0.018466,-0.002935,0.064224,-0.33975,-0.305941,0.008325,-1.908303
0.065392,0.019003,0.365092,-0.01785,-0.008609,0.076453,-0.301007,-0.24422,0.010457,-1.908897
0.065156,0.018509,0.368301,-0.003887,-0.016401,0.087436,-0.30446,-0.177745,0.10077,-1.908897
0.065168,0.018171,0.370006,0.009191,-0.019183,0.085599,0.919064,-0.929573,-0.674801,-1.908621
0.065421,0.017268,0.373422,0.007119,-0.031548,0.092869,-0.221178,-0.014627,0.165862,-1.908642
0.065795,0.016123,0.376819,0.007612,-0.02303,0.082283,3.605013,-2.974127,-2.665472,-1.908561
0.06618,0.01485,0.38023,0.018508,-0.038409,0.087958,-0.276383,-0.147455,0.131069,-1.908215
0.066337,0.014208,0.381893,0.006113,-0.026826,0.079379,-0.439101,-0.352524,0.032715,-1.908502
0.066668,0.012878,0.385013,0.004164,-0.031911,0.075796,0.927705,-0.877864,-0.824654,-1.908206
0.066774,0.011838,0.387826,-0.0084,-0.027989,0.078224,-0.617107,-0.634516,-0.162975,-1.908556
0.066694,0.011388,0.38921,-0.007605,-0.018745,0.068228,-0.102395,-0.696597,-0.248079,-1.907987
0.066648,0.010582,0.391871,0.005463,-0.021289,0.066601,-0.681888,-0.987839,-0.262821,-1.908271
0.066625,0.009771,0.394489,0.00502,-0.022445,0.06576,0.704103,-1.510708,-0.669499,-1.908331
0.066315,0.009038,0.397082,-0.007924,-0.019671,0.067406,0.027867,-0.55801,-0.134851,-1.908216
0.066082,0.008631,0.398476,-0.008243,-0.020538,0.066818,-0.464002,-0.509866,-0.09125,-1.908376
0.065856,0.007702,0.40106,0.003699,-0.025967,0.063375,0.859968,-1.223732,-0.671908,-1.908393
0.065746,0.006741,0.403576,0.00348,-0.026553,0.062996,-0.158761,-0.004737,-0.026849,-1.908462
0.065625,0.006313,0.404729,0.003055,-0.027681,0.06228,0.033623,-0.571068,-0.094048,-1.908384
0.065633,0.005304,0.407215,0.003995,-0.018047,0.052412,-0.391679,-0.327496,-0.155166,-1.908051
0.065987,0.004571,0.409251,0.004615,-0.016377,0.053425,-0.13682,0.047642,-0.011024,-1.908414
0.066482,0.004122,0.410867,0.004856,-0.001361,0.030916,-0.469574,-0.584973,-0.201116,-1.908337
0.066808,0.003912,0.411534,0.017446,-0.004885,0.028701,-0.655493,-0.87836,-0.273198,-1.908382
0.067483,0.003757,0.412697,0.018507,-0.001899,0.030467,-0.320682,-0.381883,-0.088435,-1.908331
0.067861,0.003988,0.413845,0.006293,0.002684,0.033203,-0.274902,-0.319036,-0.02012,-1.908545
0.06799,0.004092,0.414452,0.006988,0.004591,0.034306,-0.467519,-0.60277,-0.163855,-1.908422
0.068404,0.004341,0.415852,0.009019,0.010187,0.037521,-0.472145,-0.611362,-0.17199,-1.908319
0.068741,0.004851,0.417366,-0.002785,0.015616,0.040632,-0.560277,-0.734232,-0.248427,-1.908404
0.068766,0.00529,0.41867,-0.005892,0.007069,0.035465,-0.367337,-0.529018,0.084106,-1.908178
0.068696,0.005446,0.41929,-0.005677,0.014769,0.02431,-0.711428,-0.220375,0.05539,-1.907429
0.068712,0.005833,0.420369,0.007388,0.012992,0.023035,-1.709866,0.226141,0.233872,-1.907725
0.068679,0.006485,0.421143,0.006384,0.010252,0.021363,-0.49611,-0.973745,0.117561,-1.907717
0.068644,0.006867,0.421421,-0.005717,0.021602,0.012476,-0.526511,-0.117698,0.284891,-1.907083
0.06877,0.007626,0.421737,0.006519,0.017767,0.010049,-0.559657,-0.114454,0.081119,-1.906886
0.068807,0.008362,0.421924,-0.008532,0.013796,0.007953,-4.585666,3.013555,-0.432044,-1.906601
0.068809,0.008986,0.421595,0.002336,0.020612,-0.01922,-0.325318,0.182964,0.179817,-1.906291
0.068956,0.009452,0.421173,0.003221,0.023025,-0.017855,0.077549,-0.10556,0.216623,-1.906043
0.069139,0.011127,0.419864,-0.00594,0.056276,-0.045071,0.171559,-0.07305,0.050086,-1.90573
0.069272,0.013127,0.417971,0.01714,0.04539,-0.051431,0.060568,-0.317693,0.02884,-1.905882
0.069358,0.014069,0.416959,0.004009,0.046376,-0.050602,-1.612337,0.041431,-0.386633,-1.906066
0.069531,0.016288,0.414886,-0.004209,0.067632,-0.053641,-0.266757,0.071826,-0.009026,-1.905912
0.069649,0.018956,0.412719,-0.003885,0.068228,-0.053106,0.20418,-0.103895,0.090771,-1.905984
0.069734,0.020118,0.411644,0.006405,0.059688,-0.057963,0.206593,-0.109928,0.094038,-1.90542
